episode,step,done,state,action,next_state,reward
2168,5,False,5,2,9,0
2168,6,False,9,1,10,0
2168,7,True,10,0,6,-1
2169,0,False,0,1,1,0
2169,1,False,1,2,5,0
2169,2,False,5,0,1,0
2169,3,False,1,1,2,0
2169,4,True,2,2,6,-1
2170,0,False,0,0,0,0
2170,1,False,0,3,0,0
2170,2,False,0,1,1,0
2170,3,False,1,0,1,0
2170,4,False,1,3,0,0
2170,5,True,0,2,4,-1
2171,0,True,0,2,4,-1
2172,0,False,0,1,1,0
2172,1,False,1,0,1,0
2172,2,False,1,2,5,0
2172,3,True,5,1,6,-1
2173,0,True,0,2,4,-1
2174,0,False,0,0,0,0
2174,1,False,0,3,0,0
2174,2,False,0,1,1,0
2174,3,False,1,0,1,0
2174,4,False,1,2,5,0
2174,5,True,5,1,6,-1
2175,0,False,0,1,1,0
2175,1,False,1,3,0,0
2175,2,False,0,3,0,0
2175,3,False,0,0,0,0
2175,4,False,0,1,1,0
2175,5,False,1,2,5,0
2175,6,False,5,2,9,0
2175,7,False,9,1,10,0
2175,8,True,10,0,6,-1
2176,0,False,0,1,1,0
2176,1,False,1,2,5,0
2176,2,True,5,3,4,-1
2177,0,False,0,1,1,0
2177,1,False,1,2,5,0
2177,2,True,5,3,4,-1
2178,0,False,0,1,1,0
2178,1,False,1,2,5,0
2178,2,False,5,0,1,0
2178,3,False,1,1,2,0
2178,4,False,2,1,3,0
2178,5,False,3,2,7,0
2178,6,False,7,1,8,0
2178,7,False,8,1,9,0
2178,8,False,9,1,10,0
2178,9,False,10,3,9,0
2178,10,True,9,2,13,-1
2179,0,True,0,2,4,-1
2180,0,False,0,1,1,0
2180,1,False,1,2,5,0
2180,2,False,5,2,9,0
2180,3,True,9,2,13,-1
2181,0,False,0,1,1,0
2181,1,False,1,2,5,0
2181,2,True,5,1,6,-1
2182,0,False,0,1,1,0
2182,1,False,1,1,2,0
2182,2,False,2,3,1,0
2182,3,False,1,0,1,0
2182,4,False,1,1,2,0
2182,5,False,2,0,2,0
2182,6,False,2,3,1,0
2182,7,False,1,2,5,0
2182,8,False,5,2,9,0
2182,9,False,9,1,10,0
2182,10,False,10,2,14,0
2182,11,True,14,1,15,100
2183,0,False,0,3,0,0
2183,1,False,0,1,1,0
2183,2,False,1,2,5,0
2183,3,False,5,0,1,0
2183,4,False,1,0,1,0
2183,5,False,1,3,0,0
2183,6,False,0,3,0,0
2183,7,False,0,0,0,0
2183,8,False,0,1,1,0
2183,9,False,1,1,2,0
2183,10,True,2,2,6,-1
2184,0,False,0,1,1,0
2184,1,False,1,1,2,0
2184,2,True,2,2,6,-1
2185,0,False,0,0,0,0
2185,1,False,0,1,1,0
2185,2,False,1,2,5,0
2185,3,False,5,2,9,0
2185,4,False,9,0,5,0
2185,5,True,5,1,6,-1
2186,0,False,0,3,0,0
2186,1,True,0,2,4,-1
2187,0,True,0,2,4,-1
2188,0,False,0,3,0,0
2188,1,True,0,2,4,-1
2189,0,False,0,0,0,0
2189,1,False,0,1,1,0
2189,2,False,1,1,2,0
2189,3,False,2,1,3,0
2189,4,False,3,3,2,0
2189,5,False,2,1,3,0
2189,6,False,3,3,2,0
2189,7,False,2,3,1,0
2189,8,False,1,1,2,0
2189,9,False,2,3,1,0
2189,10,False,1,0,1,0
2189,11,False,1,0,1,0
2189,12,False,1,2,5,0
2189,13,True,5,1,6,-1
2190,0,False,0,0,0,0
2190,1,False,0,0,0,0
2190,2,False,0,1,1,0
2190,3,False,1,1,2,0
2190,4,False,2,1,3,0
2190,5,False,3,3,2,0
2190,6,False,2,3,1,0
2190,7,False,1,1,2,0
2190,8,False,2,3,1,0
2190,9,False,1,3,0,0
2190,10,False,0,0,0,0
2190,11,False,0,1,1,0
2190,12,False,1,2,5,0
2190,13,True,5,3,4,-1
2191,0,False,0,3,0,0
2191,1,False,0,0,0,0
2191,2,False,0,1,1,0
2191,3,False,1,1,2,0
2191,4,False,2,3,1,0
2191,5,False,1,2,5,0
2191,6,False,5,0,1,0
2191,7,False,1,1,2,0
2191,8,False,2,1,3,0
2191,9,True,3,1,4,-1
2192,0,False,0,3,0,0
2192,1,False,0,0,0,0
2192,2,False,0,0,0,0
2192,3,False,0,0,0,0
2192,4,False,0,3,0,0
2192,5,False,0,0,0,0
2192,6,False,0,0,0,0
2192,7,False,0,3,0,0
2192,8,False,0,0,0,0
2192,9,False,0,1,1,0
2192,10,False,1,2,5,0
2192,11,False,5,0,1,0
2192,12,False,1,1,2,0
2192,13,False,2,0,2,0
2192,14,False,2,0,2,0
2192,15,False,2,3,1,0
2192,16,False,1,1,2,0
2192,17,True,2,2,6,-1
2193,0,False,0,1,1,0
2193,1,False,1,0,1,0
2193,2,False,1,0,1,0
2193,3,False,1,2,5,0
2193,4,False,5,2,9,0
2193,5,False,9,3,8,0
2193,6,False,8,2,12,0
2193,7,False,12,2,12,0
2193,8,True,12,3,11,-1
2194,0,False,0,0,0,0
2194,1,False,0,0,0,0
2194,2,True,0,2,4,-1
2195,0,False,0,1,1,0
2195,1,False,1,3,0,0
2195,2,True,0,2,4,-1
2196,0,False,0,0,0,0
2196,1,False,0,3,0,0
2196,2,False,0,3,0,0
2196,3,False,0,1,1,0
2196,4,False,1,1,2,0
2196,5,False,2,1,3,0
2196,6,True,3,1,4,-1
2197,0,False,0,1,1,0
2197,1,False,1,3,0,0
2197,2,True,0,2,4,-1
2198,0,False,0,1,1,0
2198,1,False,1,3,0,0
2198,2,False,0,0,0,0
2198,3,False,0,0,0,0
2198,4,False,0,3,0,0
2198,5,False,0,1,1,0
2198,6,False,1,3,0,0
2198,7,False,0,1,1,0
2198,8,False,1,1,2,0
2198,9,False,2,1,3,0
2198,10,False,3,3,2,0
2198,11,False,2,0,2,0
2198,12,False,2,3,1,0
2198,13,False,1,2,5,0
2198,14,True,5,1,6,-1
2199,0,True,0,2,4,-1
2200,0,False,0,0,0,0
2200,1,False,0,3,0,0
2200,2,False,0,3,0,0
2200,3,False,0,0,0,0
2200,4,False,0,0,0,0
2200,5,False,0,1,1,0
2200,6,False,1,3,0,0
2200,7,False,0,1,1,0
2200,8,False,1,2,5,0
2200,9,True,5,1,6,-1
2201,0,False,0,0,0,0
2201,1,False,0,1,1,0
2201,2,False,1,3,0,0
2201,3,False,0,1,1,0
2201,4,False,1,2,5,0
2201,5,False,5,2,9,0
2201,6,True,9,2,13,-1
2202,0,False,0,0,0,0
2202,1,True,0,2,4,-1
2203,0,False,0,0,0,0
2203,1,False,0,1,1,0
2203,2,False,1,0,1,0
2203,3,False,1,2,5,0
2203,4,False,5,0,1,0
2203,5,False,1,0,1,0
2203,6,False,1,1,2,0
2203,7,False,2,3,1,0
2203,8,False,1,2,5,0
2203,9,False,5,2,9,0
2203,10,False,9,1,10,0
2203,11,False,10,3,9,0
2203,12,True,9,2,13,-1
2204,0,False,0,3,0,0
2204,1,True,0,2,4,-1
2205,0,False,0,0,0,0
2205,1,False,0,1,1,0
2205,2,False,1,3,0,0
2205,3,True,0,2,4,-1
2206,0,False,0,0,0,0
2206,1,False,0,0,0,0
2206,2,False,0,3,0,0
2206,3,False,0,1,1,0
2206,4,False,1,2,5,0
2206,5,False,5,2,9,0
2206,6,False,9,1,10,0
2206,7,True,10,1,11,-1
2207,0,False,0,0,0,0
2207,1,False,0,0,0,0
2207,2,False,0,1,1,0
2207,3,False,1,2,5,0
2207,4,False,5,0,1,0
2207,5,False,1,0,1,0
2207,6,False,1,1,2,0
2207,7,True,2,2,6,-1
2208,0,False,0,3,0,0
2208,1,True,0,2,4,-1
2209,0,False,0,1,1,0
2209,1,False,1,1,2,0
2209,2,False,2,1,3,0
2209,3,False,3,2,7,0
2209,4,False,7,1,8,0
2209,5,False,8,1,9,0
2209,6,False,9,0,5,0
2209,7,False,5,2,9,0
2209,8,False,9,1,10,0
2209,9,False,10,2,14,0
2209,10,True,14,1,15,100
2210,0,True,0,2,4,-1
2211,0,True,0,2,4,-1
2212,0,False,0,3,0,0
2212,1,False,0,3,0,0
2212,2,False,0,1,1,0
2212,3,False,1,1,2,0
2212,4,False,2,0,2,0
2212,5,True,2,2,6,-1
2213,0,False,0,3,0,0
2213,1,False,0,0,0,0
2213,2,True,0,2,4,-1
2214,0,False,0,1,1,0
2214,1,False,1,0,1,0
2214,2,False,1,0,1,0
2214,3,False,1,0,1,0
2214,4,False,1,1,2,0
2214,5,False,2,0,2,0
2214,6,False,2,3,1,0
2214,7,False,1,2,5,0
2214,8,False,5,2,9,0
2214,9,False,9,1,10,0
2214,10,True,10,0,6,-1
2215,0,False,0,1,1,0
2215,1,False,1,1,2,0
2215,2,False,2,3,1,0
2215,3,False,1,0,1,0
2215,4,False,1,2,5,0
2215,5,False,5,0,1,0
2215,6,False,1,0,1,0
2215,7,False,1,0,1,0
2215,8,False,1,2,5,0
2215,9,False,5,2,9,0
2215,10,False,9,1,10,0
2215,11,False,10,2,14,0
2215,12,False,14,0,10,0
2215,13,True,10,0,6,-1
2216,0,True,0,2,4,-1
2217,0,False,0,1,1,0
2217,1,False,1,0,1,0
2217,2,False,1,0,1,0
2217,3,False,1,2,5,0
2217,4,False,5,2,9,0
2217,5,False,9,1,10,0
2217,6,False,10,3,9,0
2217,7,True,9,2,13,-1
2218,0,False,0,1,1,0
2218,1,False,1,3,0,0
2218,2,False,0,1,1,0
2218,3,False,1,0,1,0
2218,4,False,1,2,5,0
2218,5,True,5,1,6,-1
2219,0,True,0,2,4,-1
2220,0,False,0,1,1,0
2220,1,False,1,3,0,0
2220,2,False,0,3,0,0
2220,3,True,0,2,4,-1
2221,0,False,0,1,1,0
2221,1,False,1,2,5,0
2221,2,False,5,2,9,0
2221,3,False,9,3,8,0
2221,4,False,8,2,12,0
2221,5,False,12,0,8,0
2221,6,False,8,1,9,0
2221,7,False,9,1,10,0
2221,8,False,10,3,9,0
2221,9,False,9,1,10,0
2221,10,True,10,1,11,-1
2222,0,True,0,2,4,-1
2223,0,True,0,2,4,-1
2224,0,False,0,1,1,0
2224,1,False,1,1,2,0
2224,2,False,2,0,2,0
2224,3,False,2,1,3,0
2224,4,False,3,2,7,0
2224,5,True,7,3,6,-1
2225,0,False,0,1,1,0
2225,1,False,1,2,5,0
2225,2,False,5,2,9,0
2225,3,False,9,1,10,0
2225,4,True,10,1,11,-1
2226,0,False,0,0,0,0
2226,1,False,0,1,1,0
2226,2,False,1,3,0,0
2226,3,False,0,0,0,0
2226,4,True,0,2,4,-1
2227,0,False,0,1,1,0
2227,1,False,1,2,5,0
2227,2,False,5,2,9,0
2227,3,False,9,1,10,0
2227,4,False,10,3,9,0
2227,5,False,9,0,5,0
2227,6,True,5,3,4,-1
2228,0,False,0,3,0,0
2228,1,False,0,3,0,0
2228,2,False,0,0,0,0
2228,3,True,0,2,4,-1
2229,0,False,0,1,1,0
2229,1,False,1,3,0,0
2229,2,False,0,1,1,0
2229,3,False,1,1,2,0
2229,4,False,2,3,1,0
2229,5,False,1,3,0,0
2229,6,False,0,1,1,0
2229,7,False,1,3,0,0
2229,8,True,0,2,4,-1
2230,0,False,0,1,1,0
2230,1,False,1,1,2,0
2230,2,False,2,3,1,0
2230,3,False,1,1,2,0
2230,4,True,2,2,6,-1
2231,0,False,0,0,0,0
2231,1,False,0,1,1,0
2231,2,False,1,0,1,0
2231,3,False,1,2,5,0
2231,4,False,5,2,9,0
2231,5,False,9,1,10,0
2231,6,False,10,2,14,0
2231,7,True,14,1,15,100
2232,0,False,0,0,0,0
2232,1,False,0,1,1,0
2232,2,False,1,2,5,0
2232,3,True,5,1,6,-1
2233,0,False,0,3,0,0
2233,1,False,0,0,0,0
2233,2,False,0,3,0,0
2233,3,False,0,1,1,0
2233,4,False,1,0,1,0
2233,5,False,1,2,5,0
2233,6,True,5,1,6,-1
2234,0,True,0,2,4,-1
2235,0,True,0,2,4,-1
2236,0,True,0,2,4,-1
2237,0,False,0,0,0,0
2237,1,False,0,0,0,0
2237,2,False,0,0,0,0
2237,3,False,0,1,1,0
2237,4,False,1,2,5,0
2237,5,False,5,0,1,0
2237,6,False,1,1,2,0
2237,7,False,2,1,3,0
2237,8,False,3,3,2,0
2237,9,False,2,0,2,0
2237,10,False,2,1,3,0
2237,11,True,3,1,4,-1
2238,0,True,0,2,4,-1
2239,0,False,0,1,1,0
2239,1,False,1,0,1,0
2239,2,False,1,2,5,0
2239,3,True,5,3,4,-1
2240,0,False,0,0,0,0
2240,1,False,0,0,0,0
2240,2,True,0,2,4,-1
2241,0,True,0,2,4,-1
2242,0,False,0,1,1,0
2242,1,False,1,2,5,0
2242,2,True,5,3,4,-1
2243,0,False,0,1,1,0
2243,1,False,1,3,0,0
2243,2,False,0,0,0,0
2243,3,False,0,1,1,0
2243,4,False,1,2,5,0
2243,5,True,5,3,4,-1
2244,0,False,0,1,1,0
2244,1,False,1,2,5,0
2244,2,False,5,0,1,0
2244,3,False,1,2,5,0
2244,4,True,5,1,6,-1
2245,0,False,0,0,0,0
2245,1,False,0,1,1,0
2245,2,False,1,0,1,0
2245,3,False,1,2,5,0
2245,4,False,5,2,9,0
2245,5,False,9,0,5,0
2245,6,True,5,3,4,-1
2246,0,False,0,0,0,0
2246,1,False,0,0,0,0
2246,2,False,0,1,1,0
2246,3,False,1,3,0,0
2246,4,False,0,1,1,0
2246,5,False,1,2,5,0
2246,6,True,5,1,6,-1
2247,0,True,0,2,4,-1
2248,0,False,0,1,1,0
2248,1,False,1,0,1,0
2248,2,False,1,1,2,0
2248,3,True,2,2,6,-1
2249,0,False,0,1,1,0
2249,1,False,1,2,5,0
2249,2,False,5,0,1,0
2249,3,False,1,3,0,0
2249,4,False,0,1,1,0
2249,5,False,1,0,1,0
2249,6,False,1,2,5,0
2249,7,False,5,2,9,0
2249,8,False,9,3,8,0
2249,9,True,8,0,4,-1
2250,0,True,0,2,4,-1
2251,0,False,0,3,0,0
2251,1,False,0,3,0,0
2251,2,False,0,0,0,0
2251,3,False,0,1,1,0
2251,4,False,1,0,1,0
2251,5,False,1,3,0,0
2251,6,False,0,3,0,0
2251,7,False,0,1,1,0
2251,8,False,1,2,5,0
2251,9,True,5,3,4,-1
2252,0,True,0,2,4,-1
2253,0,False,0,1,1,0
2253,1,False,1,0,1,0
2253,2,False,1,2,5,0
2253,3,False,5,2,9,0
2253,4,False,9,0,5,0
2253,5,True,5,1,6,-1
2254,0,False,0,3,0,0
2254,1,False,0,3,0,0
2254,2,True,0,2,4,-1
2255,0,True,0,2,4,-1
2256,0,False,0,3,0,0
2256,1,False,0,1,1,0
2256,2,False,1,2,5,0
2256,3,False,5,2,9,0
2256,4,True,9,2,13,-1
2257,0,False,0,3,0,0
2257,1,False,0,1,1,0
2257,2,False,1,3,0,0
2257,3,True,0,2,4,-1
2258,0,False,0,1,1,0
2258,1,False,1,2,5,0
2258,2,True,5,1,6,-1
2259,0,False,0,0,0,0
2259,1,False,0,0,0,0
2259,2,False,0,1,1,0
2259,3,False,1,2,5,0
2259,4,False,5,2,9,0
2259,5,False,9,1,10,0
2259,6,False,10,2,14,0
2259,7,True,14,3,13,-1
2260,0,False,0,0,0,0
2260,1,False,0,3,0,0
2260,2,False,0,1,1,0
2260,3,False,1,0,1,0
2260,4,False,1,1,2,0
2260,5,False,2,0,2,0
2260,6,False,2,0,2,0
2260,7,False,2,1,3,0
2260,8,False,3,0,3,0
2260,9,False,3,3,2,0
2260,10,False,2,0,2,0
2260,11,True,2,2,6,-1
2261,0,True,0,2,4,-1
2262,0,False,0,3,0,0
2262,1,False,0,1,1,0
2262,2,False,1,3,0,0
2262,3,True,0,2,4,-1
2263,0,True,0,2,4,-1
2264,0,False,0,1,1,0
2264,1,False,1,3,0,0
2264,2,False,0,1,1,0
2264,3,False,1,2,5,0
2264,4,False,5,2,9,0
2264,5,False,9,1,10,0
2264,6,True,10,0,6,-1
2265,0,False,0,1,1,0
2265,1,False,1,2,5,0
2265,2,False,5,2,9,0
2265,3,False,9,1,10,0
2265,4,True,10,1,11,-1
2266,0,True,0,2,4,-1
2267,0,False,0,0,0,0
2267,1,False,0,1,1,0
2267,2,False,1,2,5,0
2267,3,False,5,2,9,0
2267,4,False,9,3,8,0
2267,5,False,8,3,7,0
2267,6,True,7,2,11,-1
2268,0,False,0,3,0,0
2268,1,False,0,3,0,0
2268,2,False,0,1,1,0
2268,3,False,1,1,2,0
2268,4,False,2,0,2,0
2268,5,False,2,3,1,0
2268,6,False,1,2,5,0
2268,7,False,5,2,9,0
2268,8,False,9,1,10,0
2268,9,False,10,2,14,0
2268,10,True,14,1,15,100
2269,0,False,0,1,1,0
2269,1,False,1,2,5,0
2269,2,False,5,2,9,0
2269,3,False,9,0,5,0
2269,4,False,5,0,1,0
2269,5,False,1,2,5,0
2269,6,False,5,2,9,0
2269,7,False,9,1,10,0
2269,8,False,10,2,14,0
2269,9,True,14,1,15,100
2270,0,True,0,2,4,-1
2271,0,False,0,1,1,0
2271,1,False,1,3,0,0
2271,2,False,0,1,1,0
2271,3,False,1,0,1,0
2271,4,False,1,3,0,0
2271,5,False,0,1,1,0
2271,6,False,1,2,5,0
2271,7,False,5,0,1,0
2271,8,False,1,2,5,0
2271,9,True,5,1,6,-1
2272,0,False,0,1,1,0
2272,1,False,1,2,5,0
2272,2,True,5,1,6,-1
2273,0,True,0,2,4,-1
2274,0,True,0,2,4,-1
2275,0,False,0,3,0,0
2275,1,False,0,1,1,0
2275,2,False,1,1,2,0
2275,3,False,2,3,1,0
2275,4,False,1,0,1,0
2275,5,False,1,3,0,0
2275,6,True,0,2,4,-1
2276,0,False,0,1,1,0
2276,1,False,1,0,1,0
2276,2,False,1,2,5,0
2276,3,True,5,1,6,-1
2277,0,True,0,2,4,-1
2278,0,False,0,3,0,0
2278,1,False,0,0,0,0
2278,2,False,0,0,0,0
2278,3,False,0,3,0,0
2278,4,False,0,1,1,0
2278,5,False,1,0,1,0
2278,6,False,1,2,5,0
2278,7,False,5,2,9,0
2278,8,True,9,2,13,-1
2279,0,False,0,1,1,0
2279,1,False,1,0,1,0
2279,2,False,1,1,2,0
2279,3,True,2,2,6,-1
2280,0,False,0,1,1,0
2280,1,False,1,2,5,0
2280,2,False,5,2,9,0
2280,3,False,9,3,8,0
2280,4,False,8,2,12,0
2280,5,False,12,0,8,0
2280,6,False,8,1,9,0
2280,7,True,9,2,13,-1
2281,0,False,0,3,0,0
2281,1,False,0,1,1,0
2281,2,False,1,0,1,0
2281,3,False,1,2,5,0
2281,4,True,5,3,4,-1
2282,0,False,0,3,0,0
2282,1,False,0,0,0,0
2282,2,False,0,1,1,0
2282,3,False,1,3,0,0
2282,4,False,0,3,0,0
2282,5,False,0,3,0,0
2282,6,True,0,2,4,-1
2283,0,False,0,1,1,0
2283,1,False,1,2,5,0
2283,2,False,5,0,1,0
2283,3,False,1,1,2,0
2283,4,True,2,2,6,-1
2284,0,False,0,1,1,0
2284,1,False,1,3,0,0
2284,2,False,0,1,1,0
2284,3,False,1,2,5,0
2284,4,False,5,2,9,0
2284,5,False,9,1,10,0
2284,6,False,10,2,14,0
2284,7,True,14,1,15,100
2285,0,False,0,1,1,0
2285,1,False,1,0,1,0
2285,2,False,1,2,5,0
2285,3,False,5,0,1,0
2285,4,False,1,1,2,0
2285,5,False,2,0,2,0
2285,6,True,2,2,6,-1
2286,0,False,0,3,0,0
2286,1,False,0,1,1,0
2286,2,False,1,1,2,0
2286,3,False,2,3,1,0
2286,4,False,1,0,1,0
2286,5,False,1,0,1,0
2286,6,False,1,0,1,0
2286,7,False,1,2,5,0
2286,8,False,5,2,9,0
2286,9,False,9,1,10,0
2286,10,True,10,0,6,-1
2287,0,True,0,2,4,-1
2288,0,True,0,2,4,-1
2289,0,False,0,3,0,0
2289,1,False,0,0,0,0
2289,2,True,0,2,4,-1
2290,0,False,0,3,0,0
2290,1,False,0,0,0,0
2290,2,True,0,2,4,-1
2291,0,False,0,0,0,0
2291,1,False,0,0,0,0
2291,2,False,0,0,0,0
2291,3,False,0,1,1,0
2291,4,False,1,2,5,0
2291,5,False,5,2,9,0
2291,6,True,9,2,13,-1
2292,0,True,0,2,4,-1
2293,0,True,0,2,4,-1
2294,0,False,0,1,1,0
2294,1,False,1,2,5,0
2294,2,False,5,2,9,0
2294,3,False,9,3,8,0
2294,4,False,8,3,7,0
2294,5,True,7,2,11,-1
2295,0,False,0,1,1,0
2295,1,False,1,2,5,0
2295,2,False,5,0,1,0
2295,3,False,1,1,2,0
2295,4,False,2,3,1,0
2295,5,False,1,3,0,0
2295,6,False,0,3,0,0
2295,7,False,0,0,0,0
2295,8,False,0,0,0,0
2295,9,False,0,1,1,0
2295,10,False,1,3,0,0
2295,11,False,0,1,1,0
2295,12,False,1,0,1,0
2295,13,False,1,3,0,0
2295,14,True,0,2,4,-1
2296,0,False,0,3,0,0
2296,1,False,0,1,1,0
2296,2,False,1,3,0,0
2296,3,True,0,2,4,-1
2297,0,False,0,0,0,0
2297,1,False,0,1,1,0
2297,2,False,1,1,2,0
2297,3,False,2,3,1,0
2297,4,False,1,2,5,0
2297,5,True,5,1,6,-1
2298,0,False,0,1,1,0
2298,1,False,1,2,5,0
2298,2,True,5,1,6,-1
2299,0,False,0,1,1,0
2299,1,False,1,2,5,0
2299,2,True,5,1,6,-1
2300,0,False,0,0,0,0
2300,1,True,0,2,4,-1
2301,0,True,0,2,4,-1
2302,0,False,0,3,0,0
2302,1,False,0,1,1,0
2302,2,False,1,3,0,0
2302,3,False,0,3,0,0
2302,4,False,0,1,1,0
2302,5,False,1,0,1,0
2302,6,False,1,2,5,0
2302,7,False,5,2,9,0
2302,8,False,9,1,10,0
2302,9,True,10,1,11,-1
2303,0,False,0,1,1,0
2303,1,False,1,3,0,0
2303,2,False,0,1,1,0
2303,3,False,1,2,5,0
2303,4,True,5,3,4,-1
2304,0,False,0,0,0,0
2304,1,False,0,3,0,0
2304,2,True,0,2,4,-1
2305,0,False,0,1,1,0
2305,1,False,1,2,5,0
2305,2,False,5,0,1,0
2305,3,False,1,1,2,0
2305,4,False,2,3,1,0
2305,5,False,1,3,0,0
2305,6,True,0,2,4,-1
2306,0,False,0,1,1,0
2306,1,False,1,2,5,0
2306,2,True,5,1,6,-1
2307,0,False,0,1,1,0
2307,1,False,1,1,2,0
2307,2,True,2,2,6,-1
2308,0,False,0,1,1,0
2308,1,False,1,3,0,0
2308,2,False,0,3,0,0
2308,3,False,0,1,1,0
2308,4,False,1,0,1,0
2308,5,False,1,0,1,0
2308,6,False,1,1,2,0
2308,7,True,2,2,6,-1
2309,0,True,0,2,4,-1
2310,0,False,0,1,1,0
2310,1,False,1,1,2,0
2310,2,False,2,3,1,0
2310,3,False,1,2,5,0
2310,4,False,5,2,9,0
2310,5,False,9,3,8,0
2310,6,False,8,2,12,0
2310,7,True,12,1,13,-1
2311,0,False,0,0,0,0
2311,1,False,0,1,1,0
2311,2,False,1,3,0,0
2311,3,False,0,0,0,0
2311,4,False,0,1,1,0
2311,5,False,1,0,1,0
2311,6,False,1,3,0,0
2311,7,False,0,0,0,0
2311,8,False,0,1,1,0
2311,9,False,1,0,1,0
2311,10,False,1,0,1,0
2311,11,False,1,2,5,0
2311,12,False,5,2,9,0
2311,13,False,9,0,5,0
2311,14,True,5,3,4,-1
2312,0,False,0,0,0,0
2312,1,False,0,1,1,0
2312,2,False,1,2,5,0
2312,3,True,5,3,4,-1
2313,0,False,0,0,0,0
2313,1,True,0,2,4,-1
2314,0,False,0,1,1,0
2314,1,False,1,2,5,0
2314,2,True,5,1,6,-1
2315,0,False,0,1,1,0
2315,1,False,1,1,2,0
2315,2,False,2,3,1,0
2315,3,False,1,0,1,0
2315,4,False,1,3,0,0
2315,5,False,0,3,0,0
2315,6,False,0,1,1,0
2315,7,False,1,2,5,0
2315,8,False,5,2,9,0
2315,9,False,9,0,5,0
2315,10,False,5,2,9,0
2315,11,True,9,2,13,-1
2316,0,False,0,0,0,0
2316,1,False,0,0,0,0
2316,2,False,0,3,0,0
2316,3,True,0,2,4,-1
2317,0,False,0,1,1,0
2317,1,False,1,2,5,0
2317,2,True,5,1,6,-1
2318,0,False,0,1,1,0
2318,1,False,1,1,2,0
2318,2,False,2,0,2,0
2318,3,False,2,0,2,0
2318,4,False,2,3,1,0
2318,5,False,1,2,5,0
2318,6,True,5,3,4,-1
2319,0,False,0,3,0,0
2319,1,False,0,0,0,0
2319,2,True,0,2,4,-1
2320,0,False,0,1,1,0
2320,1,False,1,0,1,0
2320,2,False,1,1,2,0
2320,3,False,2,1,3,0
2320,4,False,3,3,2,0
2320,5,False,2,1,3,0
2320,6,False,3,3,2,0
2320,7,False,2,1,3,0
2320,8,False,3,3,2,0
2320,9,False,2,1,3,0
2320,10,False,3,3,2,0
2320,11,True,2,2,6,-1
2321,0,False,0,1,1,0
2321,1,False,1,3,0,0
2321,2,False,0,0,0,0
2321,3,False,0,1,1,0
2321,4,False,1,2,5,0
2321,5,False,5,2,9,0
2321,6,False,9,3,8,0
2321,7,False,8,3,7,0
2321,8,False,7,0,3,0
2321,9,True,3,1,4,-1
2322,0,False,0,1,1,0
2322,1,False,1,1,2,0
2322,2,True,2,2,6,-1
2323,0,False,0,3,0,0
2323,1,False,0,1,1,0
2323,2,False,1,2,5,0
2323,3,False,5,2,9,0
2323,4,False,9,1,10,0
2323,5,True,10,0,6,-1
2324,0,False,0,3,0,0
2324,1,False,0,1,1,0
2324,2,False,1,1,2,0
2324,3,False,2,3,1,0
2324,4,False,1,0,1,0
2324,5,False,1,3,0,0
2324,6,True,0,2,4,-1
2325,0,False,0,1,1,0
2325,1,False,1,3,0,0
2325,2,False,0,0,0,0
2325,3,False,0,0,0,0
2325,4,False,0,1,1,0
2325,5,False,1,1,2,0
2325,6,False,2,3,1,0
2325,7,False,1,1,2,0
2325,8,False,2,3,1,0
2325,9,False,1,2,5,0
2325,10,False,5,2,9,0
2325,11,False,9,0,5,0
2325,12,True,5,3,4,-1
2326,0,False,0,0,0,0
2326,1,False,0,1,1,0
2326,2,False,1,2,5,0
2326,3,False,5,2,9,0
2326,4,False,9,3,8,0
2326,5,False,8,1,9,0
2326,6,False,9,1,10,0
2326,7,False,10,3,9,0
2326,8,False,9,3,8,0
2326,9,True,8,0,4,-1
2327,0,False,0,1,1,0
2327,1,False,1,0,1,0
2327,2,False,1,2,5,0
2327,3,True,5,1,6,-1
2328,0,False,0,1,1,0
2328,1,False,1,3,0,0
2328,2,False,0,1,1,0
2328,3,False,1,0,1,0
2328,4,False,1,2,5,0
2328,5,True,5,1,6,-1
2329,0,True,0,2,4,-1
2330,0,False,0,1,1,0
2330,1,False,1,1,2,0
2330,2,False,2,1,3,0
2330,3,False,3,3,2,0
2330,4,False,2,3,1,0
2330,5,False,1,1,2,0
2330,6,True,2,2,6,-1
2331,0,False,0,0,0,0
2331,1,False,0,0,0,0
2331,2,False,0,0,0,0
2331,3,False,0,1,1,0
2331,4,False,1,3,0,0
2331,5,True,0,2,4,-1
2332,0,False,0,1,1,0
2332,1,False,1,2,5,0
2332,2,False,5,2,9,0
2332,3,False,9,1,10,0
2332,4,False,10,2,14,0
2332,5,True,14,1,15,100
2333,0,False,0,3,0,0
2333,1,False,0,0,0,0
2333,2,False,0,1,1,0
2333,3,False,1,2,5,0
2333,4,True,5,3,4,-1
2334,0,False,0,3,0,0
2334,1,False,0,1,1,0
2334,2,False,1,2,5,0
2334,3,True,5,3,4,-1
2335,0,False,0,3,0,0
2335,1,False,0,1,1,0
2335,2,False,1,3,0,0
2335,3,True,0,2,4,-1
2336,0,True,0,2,4,-1
2337,0,False,0,1,1,0
2337,1,False,1,2,5,0
2337,2,False,5,2,9,0
2337,3,True,9,2,13,-1
2338,0,True,0,2,4,-1
2339,0,False,0,1,1,0
2339,1,False,1,2,5,0
2339,2,False,5,2,9,0
